zip,latitude,longitude,county,region,num_facilities,zip_numbeds,zip_occup_rate,zippop,zip_afam,zip_asan,zip_hispan,zip_caucasn,zip_nativ,zip_othrace,zip_pctfem,zip_pctmale,zip_CMS_overall_rating,zip_nhoverall_rating,zip_qualityoffacility_rating,zip_abuse_current,zip_abuse_previous,zip_abuse_prior,zip_abuse_tot,zip_admin_current,zip_admin_previous,zip_admin_prior,zip_admin_tot,zip_all_current,zip_all_previous,zip_all_prior,zip_all_tot,zip_env_current,zip_env_previous,zip_env_prior,zip_env_tot,zip_ls_current,zip_ls_previous,zip_ls_prior,zip_ls_tot,zip_nursing_turnover,zip_aid_hprd,zip_N2009_Abuse,zip_N2009_Admin,zip_N2009_Care,zip_N2009_Environ,zip_N2009_Nutri,zip_N2009_Rights,zip_N2009_Staff,zip_N2009_Total,zip_N2010_Abuse,zip_N2010_Admin,zip_N2010_Care,zip_N2010_Environ,zip_N2010_Nutri,zip_N2010_Rights,zip_N2010_Staff,zip_N2010_Total,zip_N2011_Abuse,zip_N2011_Admin,zip_N2011_Care,zip_N2011_Environ,zip_N2011_Nutri,zip_N2011_Rights,zip_N2011_Staff,zip_N2011_Total,zip_N2012_Abuse,zip_N2012_Admin,zip_N2012_Care,zip_N2012_Environ,zip_N2012_Nutri,zip_N2012_Rights,zip_N2012_Staff,zip_N2012_Total,zip_N2013_Abuse,zip_N2013_Admin,zip_N2013_Care,zip_N2013_Environ,zip_N2013_Nutri,zip_N2013_Rights,zip_N2013_Staff,zip_N2013_Total
95336,37.81319184400047,-121.21355816199969,San Joaquin,Golden Empire & North San Joaquin,2,137.5,87.0,18428,5.5,9.0,12.0,73.5,0.0,12.0,72.5,27.5,2.0,1.5,1.5,0.5,0.5,0.5,1.5,1.5,1.0,2.0,4.5,24.0,19.5,27.0,70.5,1.5,0.0,3.0,4.5,9.0,10.0,10.5,29.5,61.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,3.0,1.5,5.5,9.0,0.5,0.0,3.5,0.0,20.0
95337,37.78064340800046,-121.2331671719997,San Joaquin,Golden Empire & North San Joaquin,1,38.0,71.0,12544,16.0,3.0,14.0,62.0,0.0,19.0,61.0,39.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
95338,37.47888277600049,-119.9076797939997,Mariposa,"Midcoast, Central & Inland",1,16.0,99.0,6462,0.0,0.0,0.0,100.0,0.0,0.0,62.0,38.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,8.0,18.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,11.0,,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95340,37.315063034000445,-120.46134646499968,Merced,Golden Empire & North San Joaquin,2,73.5,90.0,16186,6.0,3.0,24.5,60.0,1.0,30.0,65.0,35.0,4.5,4.5,4.5,0.0,1.0,0.5,1.5,0.0,0.5,0.0,0.5,12.5,17.0,12.5,42.0,1.0,1.5,1.5,4.0,9.0,8.0,7.0,24.0,38.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95341,37.28161083700047,-120.47784879499972,Merced,Golden Empire & North San Joaquin,1,96.0,98.0,9280,10.0,11.0,25.0,50.0,1.0,28.0,33.0,67.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,22.0,0.0,0.0,0.0,0.0,6.0,6.0,7.0,19.0,20.4,1.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
95348,37.32844130500047,-120.49543737799968,Merced,Golden Empire & North San Joaquin,2,96.0,90.5,11446,8.0,2.0,20.0,69.5,0.0,20.5,63.5,36.5,5.0,4.5,4.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,9.0,9.0,7.5,25.5,1.0,0.5,0.5,2.0,6.0,6.0,5.0,17.0,30.1,2.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,2.0,0.0,0.5,5.5,0.0,0.0,1.5,0,7.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,3.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,2.5
95350,37.67247015100048,-121.00650995899969,Stanislaus,Golden Empire & North San Joaquin,6,114.5,89.2,24990,3.2,2.0,13.0,81.2,0.0,13.7,69.0,31.0,4.3,3.7,3.5,0.0,0.2,0.3,0.5,0.3,1.0,0.5,1.8,8.8,9.7,10.3,28.8,0.3,0.8,0.5,1.7,4.7,4.2,5.8,14.7,39.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.3,0,1.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,1.7,0.0,0.0,0.2,0.0,2.2,0.0,0.0,1.2,0.0,0.0,1.0,0.0,2.2
95355,37.670862499000464,-120.95174985499972,Stanislaus,Golden Empire & North San Joaquin,3,137.7,85.3,28418,7.7,3.3,15.0,71.0,0.3,17.7,56.0,44.0,4.0,2.3,2.0,0.7,0.0,0.3,1.0,0.3,0.7,1.0,2.0,10.7,19.7,18.3,48.7,0.3,1.7,0.7,2.7,7.7,9.3,10.3,27.3,42.3,2.3,0.0,0.0,1.0,0.0,0.0,1.3,0.0,2.3,0.0,0.3,2.3,0.0,0.0,2.3,0,5.0,0.7,0.0,0.7,0.0,0.0,0.3,0.0,1.7,0.0,2.0,2.0,0.0,0.0,0.7,0.0,4.7,0.0,0.3,0.3,0.0,0.0,0.3,0.0,1.0
95356,37.700860417000456,-121.02346851699969,Stanislaus,Golden Empire & North San Joaquin,1,99.0,94.0,15436,3.0,15.0,24.0,58.0,0.0,24.0,69.0,31.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,6.0,7.0,26.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,21.0,63.1,2.3,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0
95360,37.31764396700049,-121.02348589599973,Stanislaus,Golden Empire & North San Joaquin,1,71.0,91.0,3858,3.0,2.0,14.0,79.0,2.0,14.0,56.0,44.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,10.0,33.0,1.0,0.0,0.0,1.0,6.0,7.0,7.0,20.0,22.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
95361,37.76676111500046,-120.84488878999969,Stanislaus,Golden Empire & North San Joaquin,1,115.0,88.0,15424,0.0,0.0,5.0,100.0,0.0,0.0,65.0,35.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,11.0,25.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,10.0,,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95366,37.74397156100048,-121.13159832299971,San Joaquin,Golden Empire & North San Joaquin,1,92.0,94.0,8526,0.0,0.0,2.0,100.0,0.0,0.0,80.0,20.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,11.0,9.0,14.0,34.0,1.0,0.0,0.0,1.0,7.0,7.0,8.0,22.0,28.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95367,37.729163783000445,-120.94120887299971,Stanislaus,Golden Empire & North San Joaquin,1,99.0,86.0,9006,10.0,8.0,10.0,75.0,0.0,7.0,50.0,50.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,15.0,10.0,37.0,2.0,4.0,0.0,6.0,6.0,5.0,6.0,17.0,63.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
95370,37.9913631390005,-120.3490063479997,Tuolumne,Golden Empire & North San Joaquin,3,92.7,88.0,16237,0.0,0.0,1.0,100.0,0.0,0.0,65.0,35.0,3.5,3.0,3.0,2.0,0.3,0.3,2.7,1.0,0.0,0.7,1.7,15.0,12.3,14.0,41.3,0.0,0.0,0.0,0.0,4.0,5.0,6.3,15.3,44.4,2.6,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,1.7,0.7,0.0,0.0,0.0,5.7,3.3,1.3,7.7,0.0,0.0,0.7,0.0,13.0
95376,37.73856202900049,-121.43297659399968,San Joaquin,Golden Empire & North San Joaquin,2,80.5,83.0,18282,11.0,8.0,13.5,67.5,0.0,13.5,67.5,32.5,4.5,4.5,3.5,0.5,0.0,0.0,0.5,0.5,2.5,0.5,3.5,15.0,21.5,13.5,50.0,0.5,1.5,0.5,2.5,9.5,7.5,10.5,27.5,77.1,2.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.5
95380,37.491813513000466,-120.85197983899968,Stanislaus,Golden Empire & North San Joaquin,2,65.0,91.0,15064,2.0,0.0,15.0,98.0,0.0,0.0,74.5,25.5,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,13.0,12.5,17.0,42.5,1.5,1.5,1.0,4.0,8.5,5.5,9.0,23.0,50.6,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.0,0.5,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,3.5
95382,37.521281340000485,-120.8490382709997,Stanislaus,Golden Empire & North San Joaquin,3,113.0,87.0,16740,1.7,1.7,7.3,90.7,0.0,6.0,72.3,27.7,5.0,4.7,4.3,0.3,0.3,0.0,0.7,0.3,0.0,0.7,1.0,6.7,12.7,10.3,29.7,0.0,0.7,0.3,1.0,4.3,7.0,5.7,17.0,25.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,1.7,0.7,0.3,0.7,0.0,0.0,0.0,0.0,1.7
95403,38.47963313200046,-122.7480967889997,Sonoma,Bay Area,1,45.0,91.0,20838,0.0,0.0,0.0,66.0,3.0,31.0,66.0,34.0,4.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,13.0,15.0,12.0,40.0,1.0,0.0,1.0,2.0,6.0,5.0,8.0,19.0,26.7,2.7,0.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
95404,38.378772520000496,-122.5870361259997,Sonoma,Bay Area,1,181.0,90.0,21809,2.0,2.0,8.0,85.0,2.0,9.0,55.0,45.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,24.0,13.0,9.0,46.0,0.0,1.0,1.0,2.0,12.0,9.0,5.0,26.0,18.8,2.2,19.0,1.0,8.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,2.0,0.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0
95405,38.43891174100048,-122.67424907599968,Sonoma,Bay Area,3,95.0,80.0,12897,0.0,4.0,7.3,90.7,0.3,5.0,71.0,29.0,4.0,3.7,2.7,0.0,1.0,0.0,1.0,1.0,1.3,0.7,3.0,17.0,24.0,13.3,54.3,0.3,0.7,0.7,1.7,10.0,10.0,7.3,27.3,59.0,2.5,1.7,0.3,7.0,0.7,0.3,1.7,0.0,11.7,1.7,1.0,4.3,0.0,0.0,0.3,0,7.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,2.0,3.3,4.3,0.0,0.0,0.7,0.0,10.3,0.0,0.7,1.3,0.0,0.0,0.0,0.0,2.0
95407,38.410191255000484,-122.7332976999997,Sonoma,Bay Area,1,62.0,98.0,11905,0.0,3.0,3.0,94.0,0.0,3.0,90.0,10.0,5.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,14.0,10.0,6.0,30.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,11.0,12.8,2.9,4.0,1.0,4.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
95409,38.46037172300049,-122.64228721599972,Sonoma,Bay Area,2,52.0,45.5,16768,1.0,0.0,0.0,99.0,0.0,0.0,67.5,32.5,4.5,4.5,3.5,0.5,0.0,0.0,0.5,1.0,0.5,1.0,2.5,12.5,10.5,7.0,30.0,0.5,0.5,0.0,1.0,5.5,4.5,3.0,13.0,26.8,5.7,0.5,3.0,2.5,0.5,0.0,0.5,0.0,7.0,0.5,0.0,2.5,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,2.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.5
95422,38.958900274000484,-122.63950641199972,Lake,Northern California,1,99.0,77.0,6482,6.0,0.0,6.0,87.0,1.0,6.0,67.0,33.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,17.0,15.0,11.0,43.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,22.0,51.6,2.8,2.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0
95425,38.79887372100046,-123.01443693699969,Sonoma,Bay Area,1,72.0,87.0,5343,10.0,12.0,0.0,78.0,0.0,0.0,50.0,50.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,10.0,23.0,39.0,0.0,0.0,2.0,2.0,4.0,3.0,6.0,13.0,51.1,2.5,4.0,1.0,7.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,5.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
95431,38.34694101000048,-122.5147873739997,Sonoma,Bay Area,1,622.0,43.0,16,,,,,,,,,5.0,,1.0,0.0,3.0,2.0,5.0,1.0,2.0,5.0,8.0,25.0,32.0,29.0,86.0,1.0,1.0,1.0,3.0,15.0,17.0,11.0,43.0,,,3.0,42.0,14.0,0.0,0.0,1.0,0.0,60.0,4.0,31.0,9.0,0.0,0.0,2.0,0,46.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,15.0,0.0,0.0,2.0,0.0,45.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,7.0
95437,39.438210866000475,-123.7908894199997,Mendocino,Northern California,1,79.0,95.0,7954,0.0,4.0,0.0,96.0,0.0,0.0,65.0,35.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,9.0,29.0,27.0,65.0,0.0,1.0,0.0,1.0,3.0,14.0,12.0,29.0,64.4,2.7,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,1,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
95448,38.61715255700045,-122.86715862999972,Sonoma,Bay Area,2,27.5,95.5,9576,0.0,1.5,7.5,98.0,0.0,0.5,65.5,34.5,1.5,3.0,2.0,0.5,0.0,0.0,0.5,1.5,0.5,1.5,3.5,12.0,12.0,15.5,39.5,0.0,0.0,1.0,1.0,5.0,5.0,5.5,15.5,55.6,3.4,3.0,0.5,2.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.5,0.0,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95453,39.05580258700047,-122.91709577799969,Lake,Northern California,2,85.5,75.5,5825,1.5,0.0,4.0,86.5,5.5,6.5,62.0,38.0,2.0,1.5,1.0,1.0,0.0,0.0,1.0,3.0,0.5,1.0,4.5,23.0,13.0,21.5,57.5,0.5,0.0,2.0,2.5,6.0,5.5,9.0,20.5,64.2,2.5,6.5,2.0,7.0,0.0,0.0,2.5,0.0,18.0,3.0,1.0,2.0,0.5,0.0,0.0,0,6.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.5,0.5,3.0,0.0,0.0,1.0,0.0,7.0
95472,38.39488380100045,-122.8430395039997,Sonoma,Bay Area,2,72.5,90.0,18894,0.0,2.0,4.0,92.5,1.5,4.0,72.5,27.5,4.5,4.0,3.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,2.0,13.5,8.0,14.0,35.5,0.5,0.0,0.5,1.0,4.5,5.5,7.0,17.0,35.8,2.5,4.0,1.0,5.0,0.5,0.0,0.5,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.5,0,3.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,1.5,0.0,3.5
95476,38.2932106720005,-122.4715893289997,Sonoma,Bay Area,4,71.5,74.0,18618,0.0,3.3,5.0,94.0,0.0,2.8,59.8,40.3,3.3,3.8,3.3,0.0,5.0,0.3,5.3,0.5,0.8,1.3,2.5,8.5,21.5,10.3,40.3,0.3,0.3,0.3,0.8,5.0,8.0,5.5,18.5,41.2,2.8,1.8,2.5,3.0,0.0,0.3,1.5,0.0,9.0,1.0,0.0,1.8,0.3,0.0,0.8,0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,1.5,0.0,0.0,0.5,0.3,2.8
95482,39.15069316200049,-123.20380965599969,Mendocino,Northern California,2,61.0,88.5,14898,0.0,0.0,4.5,96.0,2.0,2.0,61.5,38.5,3.0,2.5,2.0,0.0,0.5,1.0,1.5,2.0,2.0,1.5,5.5,16.0,21.5,20.0,57.5,0.5,0.0,1.5,2.0,7.5,8.0,10.0,25.5,79.1,2.5,9.0,1.0,4.5,1.0,0.0,1.5,0.5,17.5,1.0,0.0,3.5,0.0,0.0,0.0,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
95490,39.42593188100045,-123.36390572899973,Mendocino,Northern California,1,70.0,57.0,7734,0.0,0.0,2.0,91.0,7.0,2.0,63.0,37.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,20.0,4.0,10.0,34.0,2.0,0.0,1.0,3.0,5.0,1.0,5.0,11.0,58.8,2.4,3.0,2.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
95501,40.7927924010005,-124.15821618499973,Humboldt,Northern California,2,79.5,87.5,11647,0.0,0.0,0.0,95.0,3.5,1.5,67.5,32.5,2.5,2.5,2.0,0.0,0.5,0.5,1.0,2.0,2.5,1.5,6.0,18.0,24.0,18.5,60.5,0.5,0.0,0.5,1.0,6.0,9.0,10.5,25.5,42.4,2.2,5.0,2.5,3.5,0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.5,0.0,0.5,0.5,0,3.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,2.0,3.0,0.5,0.0,0.0,0.0,5.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
95503,40.763094288000445,-124.16302610499969,Humboldt,Northern California,2,93.0,87.0,14001,0.5,0.5,2.0,91.5,4.0,3.5,65.5,34.5,3.0,1.5,1.5,0.5,0.0,2.0,2.5,2.0,1.5,1.5,5.0,25.5,19.0,29.5,74.0,2.5,0.0,1.5,4.0,7.0,12.5,14.0,33.5,37.9,2.3,4.5,5.5,9.5,1.0,0.0,4.5,0.0,25.0,3.0,0.0,2.5,2.5,0.0,0.5,0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.5,0.5,0.0,2.5,0.0,10.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.5
95531,41.77789204700048,-124.18144892899971,Del Norte,Northern California,1,99.0,66.0,10189,0.0,0.0,0.0,89.0,11.0,0.0,64.0,36.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,5.0,19.0,22.0,21.0,62.0,0.0,1.0,0.0,1.0,7.0,6.0,12.0,25.0,38.6,2.6,2.0,0.0,7.0,0.0,0.0,3.0,0.0,12.0,1.0,0.0,2.0,0.0,1.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0
95540,40.58449283700048,-124.14303907999971,Humboldt,Northern California,1,104.0,82.0,7188,2.0,0.0,1.0,98.0,0.0,0.0,70.0,30.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,6.0,26.0,24.0,22.0,72.0,0.0,2.0,1.0,3.0,15.0,9.0,14.0,38.0,45.0,2.4,7.0,6.0,3.0,0.0,0.0,6.0,0.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,5.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
95542,40.07575352300046,-123.7751474639997,Humboldt,Northern California,1,8.0,99.0,1679,0.0,0.0,0.0,100.0,0.0,0.0,26.0,74.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,14.0,17.0,23.0,54.0,0.0,2.0,1.0,3.0,9.0,7.0,11.0,27.0,,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95602,38.984162136000464,-121.08980805999971,Placer,Golden Empire & North San Joaquin,2,156.0,69.5,10300,1.5,0.0,1.0,98.5,0.0,0.0,57.5,42.5,3.0,2.5,2.5,2.0,1.0,0.0,3.0,1.0,0.5,1.0,2.5,19.5,25.5,15.0,60.0,0.5,0.5,0.0,1.0,5.5,8.5,7.5,21.5,72.8,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.5,0.5,0.5,1.0,0.0,17.5,5.5,3.0,13.5,1.0,0.5,7.0,0.0,30.5
95603,38.90847214000047,-121.07947998299971,Placer,Golden Empire & North San Joaquin,3,80.7,92.7,15999,0.0,1.0,2.3,98.0,0.3,0.7,74.3,25.7,4.3,3.3,3.0,0.3,1.0,0.0,1.3,1.3,0.3,1.7,3.3,18.3,13.3,19.7,51.3,0.3,0.3,1.0,1.7,10.0,8.7,9.0,27.7,79.9,2.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.3,3.7,0.0,0.0,1.0,0.0,6.7,0.7,0.3,1.7,0.0,0.0,0.3,0.0,3.0
